id,Prediction
637,6.94202197119876
638,7.24766307338703
639,7.128595673579994
640,6.794863291167399
641,7.213660310831844
642,6.94202197119876
643,6.94202197119876
644,7.213660310831844
645,6.94202197119876
646,7.128595673579994
647,7.213660310831844
648,7.213660310831844
649,7.071381269527224
650,7.071381269527224
651,7.071381269527224
652,6.94202197119876
653,7.213660310831844
654,7.071381269527224
655,6.94202197119876
656,7.213660310831844
657,6.794863291167399
658,7.071381269527224
659,7.071381269527224
660,6.94202197119876
661,6.794863291167399
662,7.213660310831844
663,7.071381269527224
664,6.94202197119876
665,6.794863291167399
666,7.128595673579994
667,6.94202197119876
668,7.071381269527224
669,6.794863291167399
670,8.146620286610101
671,6.794863291167399
672,7.071381269527224
673,8.146620286610101
674,7.071381269527224
675,7.071381269527224
676,7.071381269527224
677,7.128595673579994
678,7.128595673579994
679,7.071381269527224
680,7.071381269527224
681,7.071381269527224
682,7.128595673579994
683,7.645799594611146
684,7.24766307338703
685,7.24766307338703
686,6.794863291167399
687,8.146620286610101
688,7.128595673579994
689,6.94202197119876
690,6.794863291167399
691,6.94202197119876
692,7.071381269527224
693,7.213660310831844
694,7.071381269527224
695,7.128595673579994
696,6.94202197119876
697,7.071381269527224
698,7.128595673579994
699,7.071381269527224
700,7.071381269527224
701,7.645799594611146
702,6.94202197119876
703,6.94202197119876
704,6.94202197119876
705,6.94202197119876
706,7.213660310831844
707,7.071381269527224
708,7.071381269527224
709,7.071381269527224
710,7.213660310831844
711,7.071381269527224
712,6.94202197119876
713,8.146620286610101
714,7.071381269527224
715,7.071381269527224
716,7.213660310831844
717,7.071381269527224
718,7.071381269527224
719,6.94202197119876
720,7.071381269527224
721,7.071381269527224
722,6.94202197119876
723,7.071381269527224
724,7.071381269527224
725,7.128595673579994
726,6.94202197119876
727,6.94202197119876
728,6.94202197119876
729,7.213660310831844
730,7.071381269527224
731,7.24766307338703
732,7.213660310831844
733,7.071381269527224
734,7.128595673579994
735,7.128595673579994
736,7.24766307338703
737,5.466
738,7.071381269527224
739,7.071381269527224
740,7.128595673579994
741,6.794863291167399
742,8.858849327931186
743,7.213660310831844
744,7.128595673579994
745,7.071381269527224
746,7.24766307338703
747,6.794863291167399
748,7.071381269527224
749,6.794863291167399
750,7.213660310831844
751,8.146620286610101
752,7.213660310831844
753,6.94202197119876
754,7.213660310831844
755,7.213660310831844
756,6.94202197119876
757,7.128595673579994
758,7.213660310831844
759,6.794863291167399
760,8.146620286610101
761,7.071381269527224
762,7.213660310831844
763,7.213660310831844
764,7.071381269527224
765,7.071381269527224
766,7.071381269527224
767,7.071381269527224
768,6.94202197119876
769,7.213660310831844
770,7.071381269527224
771,7.128595673579994
772,7.213660310831844
773,7.071381269527224
774,5.466
775,7.128595673579994
776,6.794863291167399
777,7.213660310831844
778,7.213660310831844
779,7.213660310831844
780,7.128595673579994
781,6.94202197119876
782,7.128595673579994
783,7.071381269527224
784,7.128595673579994
785,6.94202197119876
786,7.128595673579994
787,7.071381269527224
788,5.466
789,6.794863291167399
790,7.128595673579994
791,8.146620286610101
792,7.128595673579994
793,7.071381269527224
794,7.071381269527224
795,7.071381269527224
796,7.071381269527224
797,7.071381269527224
798,7.128595673579994
799,7.071381269527224
800,6.94202197119876
801,7.213660310831844
802,7.213660310831844
803,7.128595673579994
804,6.94202197119876
805,7.071381269527224
806,7.071381269527224
807,7.071381269527224
808,7.071381269527224
809,7.213660310831844
810,7.213660310831844
811,6.94202197119876
812,7.071381269527224
813,7.071381269527224
814,7.128595673579994
815,7.128595673579994
816,7.071381269527224
817,7.128595673579994
818,6.94202197119876
819,7.213660310831844
820,7.128595673579994
821,7.128595673579994
822,7.213660310831844
823,7.128595673579994
824,7.071381269527224
825,7.213660310831844
826,7.071381269527224
827,7.128595673579994
828,6.94202197119876
829,7.128595673579994
830,7.213660310831844
831,7.071381269527224
832,7.213660310831844
833,6.94202197119876
834,8.146620286610101
835,6.94202197119876
836,7.213660310831844
837,7.071381269527224
838,7.128595673579994
839,8.146620286610101
840,7.24766307338703
841,7.213660310831844
842,8.146620286610101
843,7.071381269527224
844,6.94202197119876
845,7.213660310831844
846,7.645799594611146
847,7.128595673579994
848,8.146620286610101
849,7.128595673579994
850,7.213660310831844
851,6.94202197119876
852,6.94202197119876
853,8.146620286610101
854,7.071381269527224
855,7.128595673579994
856,6.94202197119876
857,7.213660310831844
858,7.071381269527224
859,7.128595673579994
860,7.071381269527224
861,6.94202197119876
862,7.128595673579994
863,7.213660310831844
864,7.128595673579994
865,7.213660310831844
866,7.071381269527224
867,7.213660310831844
868,6.94202197119876
869,7.128595673579994
870,6.94202197119876
871,7.645799594611146
872,7.071381269527224
873,7.071381269527224
874,7.071381269527224
875,7.071381269527224
876,6.94202197119876
877,7.213660310831844
878,7.071381269527224
879,6.94202197119876
880,7.213660310831844
881,7.213660310831844
882,6.94202197119876
883,7.645799594611146
884,7.128595673579994
885,6.94202197119876
886,7.213660310831844
887,7.071381269527224
888,6.794863291167399
889,7.071381269527224
890,7.071381269527224
891,7.128595673579994
892,7.128595673579994
893,7.071381269527224
894,7.071381269527224
895,6.794863291167399
896,7.071381269527224
897,8.146620286610101
898,7.128595673579994
899,7.071381269527224
900,6.794863291167399
901,7.071381269527224
902,7.128595673579994
903,7.071381269527224
904,7.071381269527224
905,8.146620286610101
906,7.071381269527224
907,6.94202197119876
908,7.213660310831844
909,7.213660310831844
910,7.071381269527224
911,8.146620286610101
912,7.213660310831844
913,7.071381269527224
914,7.213660310831844
915,7.071381269527224
916,7.071381269527224
917,7.071381269527224
918,7.128595673579994
919,7.071381269527224
920,7.213660310831844
921,7.071381269527224
922,7.213660310831844
923,7.071381269527224
924,7.645799594611146
925,7.071381269527224
926,7.128595673579994
927,7.071381269527224
928,7.071381269527224
929,7.071381269527224
930,7.071381269527224
931,5.466
932,7.071381269527224
933,6.94202197119876
934,7.071381269527224
935,6.94202197119876
936,6.94202197119876
937,6.94202197119876
938,7.071381269527224
939,6.794863291167399
940,6.94202197119876
941,7.213660310831844
942,7.645799594611146
943,6.94202197119876
944,6.794863291167399
945,7.071381269527224
946,7.071381269527224
947,6.94202197119876
948,7.071381269527224
949,7.128595673579994
950,8.146620286610101
951,7.128595673579994
952,7.213660310831844
953,7.071381269527224
954,6.94202197119876
955,7.645799594611146
956,7.128595673579994
957,7.213660310831844
958,6.94202197119876
959,6.94202197119876
960,7.213660310831844
961,6.94202197119876
962,8.146620286610101
963,7.213660310831844
964,8.858849327931186
965,7.213660310831844
966,7.213660310831844
967,6.794863291167399
968,7.128595673579994
969,7.213660310831844
970,7.213660310831844
971,7.071381269527224
972,7.071381269527224
973,7.071381269527224
974,7.128595673579994
975,7.645799594611146
976,7.071381269527224
977,7.645799594611146
978,6.94202197119876
979,7.128595673579994
980,6.94202197119876
981,7.213660310831844
982,6.794863291167399
983,7.128595673579994
984,7.213660310831844
985,7.213660310831844
986,6.794863291167399
987,6.812421226578475
988,7.071381269527224
989,7.071381269527224
990,6.94202197119876
991,7.071381269527224
992,7.071381269527224
993,7.071381269527224
994,7.128595673579994
995,7.071381269527224
996,7.213660310831844
997,7.213660310831844
998,7.071381269527224
999,7.213660310831844
1000,6.94202197119876
1001,7.213660310831844
1002,7.213660310831844
1003,7.071381269527224
1004,7.071381269527224
1005,7.128595673579994
1006,7.071381269527224
1007,7.213660310831844
1008,7.213660310831844
1009,7.213660310831844
1010,7.071381269527224
1011,7.213660310831844
1012,7.213660310831844
1013,7.213660310831844
1014,6.94202197119876
1015,7.071381269527224
1016,7.071381269527224
1017,7.128595673579994
1018,7.071381269527224
1019,7.071381269527224
1020,7.213660310831844
1021,7.071381269527224
1022,7.071381269527224
1023,6.94202197119876
1024,7.645799594611146
1025,7.071381269527224
1026,7.071381269527224
1027,7.24766307338703
1028,7.071381269527224
1029,7.071381269527224
1030,7.213660310831844
1031,7.071381269527224
1032,6.94202197119876
1033,7.645799594611146
1034,7.213660310831844
1035,7.128595673579994
1036,7.128595673579994
1037,7.071381269527224
1038,7.071381269527224
1039,6.94202197119876
1040,7.213660310831844
1041,7.213660310831844
1042,7.213660310831844
1043,7.071381269527224
1044,7.071381269527224
1045,6.94202197119876
1046,6.94202197119876
1047,7.128595673579994
1048,7.128595673579994
1049,7.128595673579994
1050,6.94202197119876
1051,7.071381269527224
1052,7.213660310831844
1053,7.213660310831844
1054,7.213660310831844
1055,7.128595673579994
1056,7.071381269527224
1057,7.071381269527224
1058,7.071381269527224
1059,8.146620286610101
1060,7.071381269527224
1061,7.071381269527224
1062,7.213660310831844
1063,8.146620286610101
1064,7.213660310831844
1065,7.213660310831844
1066,7.213660310831844
1067,6.94202197119876
1068,6.94202197119876
1069,7.071381269527224
1070,7.071381269527224
1071,7.071381269527224
1072,7.128595673579994
1073,7.071381269527224
1074,6.94202197119876
1075,7.213660310831844
1076,7.213660310831844
1077,7.071381269527224
1078,7.213660310831844
1079,7.128595673579994
1080,7.071381269527224
1081,8.858849327931186
1082,7.071381269527224
1083,7.213660310831844
1084,7.071381269527224
1085,7.213660310831844
1086,7.128595673579994
1087,7.213660310831844
1088,6.94202197119876
1089,7.213660310831844
1090,7.071381269527224
1091,7.213660310831844
1092,6.94202197119876
1093,7.071381269527224
1094,8.146620286610101
1095,7.128595673579994
1096,7.213660310831844
1097,7.213660310831844
1098,7.071381269527224
1099,6.94202197119876
1100,7.128595673579994
